Link,GName,Structure,Description
https://go.drugbank.com/drugs/DB13908,Amylmetacresol,https://go.drugbank.com/structures/DB13908/image.svg,An antiseptic used to treat infections in the mouth and throat.
https://go.drugbank.com/drugs/DB09088,Amylocaine,https://go.drugbank.com/structures/DB09088/image.svg,A local and topical anaesthetic agent.
https://go.drugbank.com/drugs/DB00261,Anagrelide,https://go.drugbank.com/structures/DB00261/image.svg,"A platelet-reducing agent used to treat thrombocythemia, and its related complications, secondary to myeloproliferative neoplasms."
https://go.drugbank.com/drugs/DB01217,Anastrozole,https://go.drugbank.com/structures/DB01217/image.svg,"A competitive, selective, non-steroidal aromatase inhibitor used as adjuvant therapy for the treatment of hormone receptor-positive breast cancer in postmenopausal women."
https://go.drugbank.com/drugs/DB15916,Anethole,https://go.drugbank.com/structures/DB15916/image.svg,An excipient added to medications for flavouring.
https://go.drugbank.com/drugs/DB13853,Anethole trithione,https://go.drugbank.com/structures/DB13853/image.svg,A medication used to treat dry mouth associated with medication or radiotherapy of the head and neck.
https://go.drugbank.com/drugs/DB00362,Anidulafungin,https://go.drugbank.com/structures/DB00362/image.svg,An antifungal used in the treatment of several types of candida infections.
https://go.drugbank.com/drugs/DB00913,Anileridine,https://go.drugbank.com/structures/DB00913/image.svg,An opioid analgesic used to treat moderate to severe pain.
https://go.drugbank.com/drugs/DB01125,Anisindione,https://go.drugbank.com/structures/DB01125/image.svg,"For the prophylaxis and treatment of venous thrombosis and its extension, the treatment of atrial fibrillation with embolization, the prophylaxis and treatment of pulmonary embolism, and as an adjunct in..."
https://go.drugbank.com/drugs/DB00517,Anisotropine methylbromide,https://go.drugbank.com/structures/DB00517/image.svg,"For use in conjunction with antacids or histamine H2-receptor antagonists in the treatment of peptic ulcer, to reduce further gastric acid secretion and delay gastric emptying."
https://go.drugbank.com/drugs/DB08799,Antazoline,https://go.drugbank.com/structures/DB08799/image.svg,An antihistamine agent used for the symptomatic treatment of nasal congestion and allergic conjunctivitis.
https://go.drugbank.com/drugs/DB11157,Anthralin,https://go.drugbank.com/structures/DB11157/image.svg,An anthracene used to treat stable plaque psoriasis.
https://go.drugbank.com/drugs/DB01435,Antipyrine,https://go.drugbank.com/structures/DB01435/image.svg,"An antipyretic agent used for the symptomatic treatment of acute otitis media, most commonly in combination with benzocaine."
https://go.drugbank.com/drugs/DB01419,Antrafenine,https://go.drugbank.com/structures/DB01419/image.svg,Antrafenine is used as an anti-inflammatory and analgesic agent for the relief of mild to moderate pain.
https://go.drugbank.com/drugs/DB11901,Apalutamide,https://go.drugbank.com/structures/DB11901/image.svg,An androgen receptor inhibitor used to treat non-metastatic castration-resistant and metastatic castration-sensitive prostate cancer.
https://go.drugbank.com/drugs/DB06605,Apixaban,https://go.drugbank.com/structures/DB06605/image.svg,"An anticoagulant used for the prophylaxis of stroke and systemic embolism in nonvalvular atrial fibrillation, and deep vein thrombosis(DVT) leading to pulmonary embolism(PE), including in patients after a hip or knee replacement surgery."
https://go.drugbank.com/drugs/DB00714,Apomorphine,https://go.drugbank.com/structures/DB00714/image.svg,"A morphine derivative D2 dopamine agonist used to treat hypomobile ""off"" episodes of advanced Parkinson's disease."
https://go.drugbank.com/drugs/DB00964,Apraclonidine,https://go.drugbank.com/structures/DB00964/image.svg,An alpha adrenergic agonist used to treat raised intraocular pressure.
https://go.drugbank.com/drugs/DB05676,Apremilast,https://go.drugbank.com/structures/DB05676/image.svg,A non-steroidal medication used for the treatment of inflammatory conditions such as psoriasis and psoriatic arthritis.
https://go.drugbank.com/drugs/DB00673,Aprepitant,https://go.drugbank.com/structures/DB00673/image.svg,A substance P/neurokinin 1 receptor antagonist used to treat nausea and vomiting caused by chemotherapy and surgery.
https://go.drugbank.com/drugs/DB13221,Apronalide,https://go.drugbank.com/structures/DB13221/image.svg,Apronalide is approved in Japan. Apronalide has been withdrawn from the market in many other countries due to patient development of thrombocytopenic purpura .
https://go.drugbank.com/drugs/DB01102,Arbutamine,https://go.drugbank.com/structures/DB01102/image.svg,"Used to elicit acute cardiovascular responses (cardiac stumulant), similar to those produced by exercise, in order to aid in diagnosing the presence or absence of coronary artery disease (CAD) in..."
https://go.drugbank.com/drugs/DB11217,Arbutin,https://go.drugbank.com/structures/DB11217/image.svg,"Indicated for over-the-counter use for epidermal hyperpigmentation in various skin conditions, such as melasma, freckles, and senile lentigines."
https://go.drugbank.com/drugs/DB00407,Ardeparin,https://go.drugbank.com/structures/DB00407/image.svg,"For prevention of deep vein thrombosis, which may result in pulmonary embolism, following knee surgery."
https://go.drugbank.com/drugs/DB01274,Arformoterol,https://go.drugbank.com/structures/DB01274/image.svg,"A beta-2 adrenergic agonist and bronchodilator used for long-term, symptomatic treatment of reversible bronchoconstriction in patients with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and emphysema."
https://go.drugbank.com/drugs/DB00278,Argatroban,https://go.drugbank.com/structures/DB00278/image.svg,A synthetic direct thrombin inhibitor used for the prevention and treatment of thrombosis related to heparin use.
https://go.drugbank.com/drugs/DB01238,Aripiprazole,https://go.drugbank.com/structures/DB01238/image.svg,"An atypical antipsychotic used in the treatment of a wide variety of mood and psychotic disorders, such as schizophrenia, bipolar I, major depressive disorder, irritability associated with autism, and Tourette's syndrome."
https://go.drugbank.com/drugs/DB14185,Aripiprazole lauroxil,https://go.drugbank.com/structures/DB14185/image.svg,An antipsychotic used to treat schizophrenia in adults.
https://go.drugbank.com/drugs/DB06413,Armodafinil,https://go.drugbank.com/structures/DB06413/image.svg,"A stimulant used to improve wakefulness in adult patients with excessive sleepiness associated with obstructive sleep apnea, narcolepsy, or shift work disorder."
https://go.drugbank.com/drugs/DB01169,Arsenic trioxide,https://go.drugbank.com/structures/DB01169/image.svg,A chemotherapeutic agent used in the treatment of refractory or relapsed acute promyelocytic leukemia in patients with prior retinoid and anthracycline chemotherapy.
https://go.drugbank.com/drugs/DB06697,Artemether,https://go.drugbank.com/structures/DB06697/image.svg,An antimalarial agent used in combination with lumefantrine for the treatment of acute uncomplicated malaria caused by Plasmodium falciparum.
https://go.drugbank.com/drugs/DB13851,Artemotil,https://go.drugbank.com/structures/DB13851/image.svg,"Artemotil, also known as β-arteether, is a semi-synthetic derivative of artemisinin and a fast acting blood schizonticide specifically indicated for the treatment of chloroquine-resistant Plasmodium falciparum malaria and cerebral malaria..."
https://go.drugbank.com/drugs/DB11638,Artenimol,https://go.drugbank.com/structures/DB11638/image.svg,"For the treatment of uncomplicated Plasmodium falciparum infection in adults, children, and infants aged 6 months and up weighing over 5 kg [FDA Label]. Used in combination with DB13941."
https://go.drugbank.com/drugs/DB09274,Artesunate,https://go.drugbank.com/structures/DB09274/image.svg,Artesunate is an artemesinin derivative indicated for the initial treatment of severe malaria.
https://go.drugbank.com/drugs/DB09009,Articaine,https://go.drugbank.com/structures/DB09009/image.svg,"A local anesthetic used for inducing local, infiltrative, or conductive anesthesia in both simple and complex dental procedures."
https://go.drugbank.com/drugs/DB06249,Arzoxifene,https://go.drugbank.com/structures/DB06249/image.svg,"Investigated for use/treatment in breast cancer, osteoporosis, and endometrial cancer."
https://go.drugbank.com/drugs/DB12597,Asciminib,https://go.drugbank.com/structures/DB12597/image.svg,"An inhibitor of ABL/BCR-ABL1 tyrosine kinase for the treatment of patients with Philadelphia chromosome-positive CML, including those with the T315I mutation."
https://go.drugbank.com/drugs/DB00126,Ascorbic acid,https://go.drugbank.com/structures/DB00126/image.svg,A vitamin used to correct vitamin C deficiency and to increase the intestinal absorption of iron.
https://go.drugbank.com/drugs/DB11352,Ascorbyl phosphate,https://go.drugbank.com/structures/DB11352/image.svg,Ascorbyl phosphate is a synthetic form of Vitamin C and is found in different salt forms such as magnesium ascorbyl phosphate and sodium ascorbyl phosphate. These salts are present in...
https://go.drugbank.com/drugs/DB06216,Asenapine,https://go.drugbank.com/structures/DB06216/image.svg,An atypical antipsychotic used to treat patients with bipolar I disorder and patients with schizophrenia.
https://go.drugbank.com/drugs/DB00174,Asparagine,https://go.drugbank.com/structures/DB00174/image.svg,"Used for nutritional supplementation, also for treating dietary shortage or imbalance."
https://go.drugbank.com/drugs/DB00128,Aspartic acid,https://go.drugbank.com/structures/DB00128/image.svg,An amino acid commonly found as a component in total parenteral nutrition.
https://go.drugbank.com/drugs/DB00637,Astemizole,https://go.drugbank.com/structures/DB00637/image.svg,A second generation antihistamine used to treat allergy symptoms.
https://go.drugbank.com/drugs/DB11586,Asunaprevir,https://go.drugbank.com/structures/DB11586/image.svg,An NS3 protease inhibitor used to treat hepatitis C genotype 1b.
https://go.drugbank.com/drugs/DB05016,Ataluren,https://go.drugbank.com/structures/DB05016/image.svg,A medication used for the treatment of Duchenne muscular dystrophy.
https://go.drugbank.com/drugs/DB01072,Atazanavir,https://go.drugbank.com/structures/DB01072/image.svg,An antiviral protease inhibitor used in combination with other antiretrovirals for the treatment of HIV.
https://go.drugbank.com/drugs/DB00335,Atenolol,https://go.drugbank.com/structures/DB00335/image.svg,"A synthetic beta-1 selective blocker used in the management of hypertension and chronic angina, and to reduce mortality in known or suspected myocardial infarction in hemodynamically stable patients."
https://go.drugbank.com/drugs/DB16098,Atogepant,https://go.drugbank.com/structures/DB16098/image.svg,An oral CGRP antagonist used for the preventative therapy of episodic migraine headaches.
https://go.drugbank.com/drugs/DB00289,Atomoxetine,https://go.drugbank.com/structures/DB00289/image.svg,A selective norepinephrine reuptake inhibitor (SNRI) used in the management of Attention Deficit Hyperactivity Disorder (ADHD).
https://go.drugbank.com/drugs/DB01076,Atorvastatin,https://go.drugbank.com/structures/DB01076/image.svg,An HMG-CoA reductase inhibitor used to lower lipid levels and reduce the risk of cardiovascular disease including myocardial infarction and stroke.
https://go.drugbank.com/drugs/DB09059,Atosiban,https://go.drugbank.com/structures/DB09059/image.svg,An inhibitor of oxytocin and vasopressin used to delay imminent preterm birth in pregnant adult women displaying specific clinical observations.
https://go.drugbank.com/drugs/DB01117,Atovaquone,https://go.drugbank.com/structures/DB01117/image.svg,An antimicrobial indicated for the prevention and treatment of Pneumocystis jirovecii pneumonia (PCP) and for the prevention and treatment of Plasmodium falciparum malaria.
https://go.drugbank.com/drugs/DB11261,Atractylodes japonica root,https://go.drugbank.com/structures/DB11261/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB13295,Atracurium,https://go.drugbank.com/structures/DB13295/image.svg,A neuromuscular blocker indicated to relax muscles during mechanical ventilation under general anesthesia or intubation.
https://go.drugbank.com/drugs/DB00732,Atracurium besylate,https://go.drugbank.com/structures/DB00732/image.svg,A non-depolarizing neuromuscular blocker used to facilitate endotracheal intubation and relax skeletal muscles during surgery.
https://go.drugbank.com/drugs/DB00572,Atropine,https://go.drugbank.com/structures/DB00572/image.svg,"A muscarinic antagonist used to treat poisoning by muscarinic agents, including organophosphates and other drugs."
